transaction_id,account_id,customer_name,address,account_type,timestamp,amount,channel,merchant,device_id,ip_country,ip_city,customer_tenure_days,prior_avg_txn_amount,risk_score,flagged,signals,recommended_action,confidence,reasoning,injected_fraud_pattern
TXN001467,ACC000532,Kavita Pillai,"Jubilee Hills, Kolkata - 884727",Savings,2026-06-25T07:28:49.351856,4080.72,Card,IRCTC,DEV-445281,IN,Kolkata,859,3173.23,0,False,,,,,
TXN001468,ACC000134,Deepak Rao,"Koramangala, Mumbai - 147670",Current,2026-06-05T21:48:27.477398,46481.6,POS,BigBasket,DEV-143195,IN,Mumbai,116,54334.03,0,False,,,,,
TXN001469,ACC000279,Vikram Gupta,"Salt Lake, Pune - 862491",Salary,2026-06-30T08:40:06.733187,3595.5,NEFT,Rent Payment - Landlord,DEV-120053,IN,Pune,1768,4449.54,0,False,,,,,
TXN001470,ACC001667,Rohit Gupta,"Banjara Hills, Pune - 601465",Salary,2026-07-07T09:24:10.611004,2709.33,IMPS,DMart,DEV-816379,IN,Pune,2071,2133.71,0,False,,,,,
TXN001471,ACC002009,Sunita Reddy,"Jubilee Hills, Delhi - 856600",Savings,2026-05-12T10:43:55.043910,8869.89,UPI,Rent Payment - Landlord,DEV-297227,IN,Delhi,267,11757.76,0,False,,,,,
TXN001472,ACC000941,Anjali Desai,"Andheri West, Chennai - 879055",Current,2026-07-03T12:43:30.143178,75352.07,NEFT,Rent Payment - Landlord,DEV-195385,IN,Chennai,458,55657.18,0,False,,,,,
TXN001473,ACC001955,Arjun Kumar,"Indiranagar, Mumbai - 151157",Savings,2026-06-16T07:58:21.177630,57958.76,UPI,HDFC Credit Card Payment,DEV-824485,IN,Mumbai,1560,73475.97,0,False,,,,,
TXN001474,ACC000309,Sanjay Desai,"Andheri West, Pune - 815706",Salary,2026-07-06T17:21:21.255749,99380.84,UPI,Flipkart,DEV-751303,IN,Pune,362,73792.27,0,False,,,,,
TXN001475,ACC001013,Shalini Gupta,"Gachibowli, Ahmedabad - 683346",Savings,2026-05-28T13:00:14.260877,10139.94,Card,Amazon India,DEV-606748,IN,Ahmedabad,255,16350.31,0,False,,,,,
TXN001476,ACC001861,Meera Rao,"Powai, Pune - 384254",Salary,2026-06-22T19:52:08.952893,3108.87,UPI,Local Restaurant,DEV-166632,IN,Pune,1251,4325.71,0,False,,,,,
TXN001477,ACC001114,Karan Reddy,"Salt Lake, Ahmedabad - 848502",Savings,2026-05-06T19:44:51.629113,45516.6,POS,Reliance Retail,DEV-711917,IN,Ahmedabad,1088,37104.58,0,False,,,,,
TXN001478,ACC001533,Divya Pillai,"Andheri West, Mumbai - 329994",Savings,2026-05-18T17:28:02.742866,13638.24,UPI,Swiggy,DEV-676247,IN,Mumbai,238,27945.56,0,False,,,,,
TXN001479,ACC000693,Priya Patel,"Powai, Hyderabad - 889649",NRI,2026-05-28T18:28:23.409310,391.77,UPI,Apollo Pharmacy,DEV-689820,IN,Hyderabad,258,270.46,0,False,,,,,
TXN001480,ACC000107,Vikram Verma,"Koramangala, Chennai - 711046",Savings,2026-07-10T13:49:07.714633,58390.18,UPI,BigBasket,DEV-257677,IN,Chennai,1948,77686.65,0,False,,,,,
TXN001481,ACC000445,Manoj Patel,"Koramangala, Ahmedabad - 232981",Salary,2026-05-07T14:03:04.565675,1375.09,Card,Local Kirana Store,DEV-400748,IN,Ahmedabad,272,1381.38,0,False,,,,,
TXN001482,ACC002087,Shalini Joshi,"Gachibowli, Pune - 566088",Current,2026-06-30T04:38:42.971414,2619.47,NEFT,BSES Electricity Bill,DEV-506977,IN,Pune,2253,1795.06,20,False,unusual transaction hour (04:00),,,,
TXN001483,ACC001776,Amit Patel,"Andheri West, Pune - 244564",Salary,2026-05-18T21:29:08.616872,214.34,IMPS,LIC Premium,DEV-480949,IN,Pune,238,788.09,0,False,,,,,
TXN001484,ACC001845,Rohit Pillai,"Vasant Kunj, Kolkata - 122700",Savings,2026-07-12T18:15:33.681546,9945.61,UPI,Salary Credit - Employer,DEV-860877,IN,Kolkata,272,14865.78,0,False,,,,,
TXN001485,ACC000443,Sanjay Sharma,"Ballygunge, Hyderabad - 155337",Savings,2026-06-05T22:23:24.635605,1760.22,UPI,BigBasket,DEV-817303,IN,Hyderabad,70,1050.41,0,False,,,,,
TXN001486,ACC000067,Ritu Verma,"Alwarpet, Bengaluru - 664742",Savings,2026-05-21T07:54:08.081032,78840.71,UPI,Flipkart,DEV-613425,IN,Bengaluru,289,53150.95,0,False,,,,,
TXN001487,ACC000281,Vikram Gupta,"Alwarpet, Hyderabad - 835962",Current,2026-05-05T18:06:43.208912,240.47,UPI,Rent Payment - Landlord,DEV-673867,IN,Hyderabad,54,286.82,0,False,,,,,
TXN001488,ACC001413,Amit Mehta,"Aundh, Bengaluru - 338919",Savings,2026-05-01T13:35:12.162442,35391.94,Card,Petrol Pump - HP,DEV-418389,IN,Bengaluru,1262,47719.69,0,False,,,,,
TXN001489,ACC000721,Karan Reddy,"Salt Lake, Pune - 838889",Savings,2026-06-19T22:13:12.075987,19816.15,NEFT,HDFC Credit Card Payment,DEV-957115,IN,Pune,74,17667.53,0,False,,,,,
TXN001490,ACC001208,Sunita Kumar,"Salt Lake, Pune - 488892",Savings,2026-06-13T08:12:56.768619,1367.32,IMPS,Reliance Retail,DEV-331454,IN,Pune,303,1425.73,0,False,,,,,
TXN001491,ACC000073,Anil Chatterjee,"Vasant Kunj, Ahmedabad - 799233",Salary,2026-06-23T20:19:40.384112,28197.47,UPI,LIC Premium,DEV-366314,IN,Ahmedabad,70,30092.25,0,False,,,,,
TXN001492,ACC001407,Priya Chatterjee,"Salt Lake, Bengaluru - 145980",Savings,2026-07-05T15:57:00.416384,788.6,POS,Flipkart,DEV-960687,IN,Bengaluru,543,609.34,0,False,,,,,
TXN001493,ACC001702,Rohit Mehta,"Salt Lake, Bengaluru - 386813",Current,2026-06-30T12:54:23.716065,1424.09,Card,Rent Payment - Landlord,DEV-931435,IN,Bengaluru,1137,1785.46,0,False,,,,,
TXN001494,ACC000428,Divya Desai,"Andheri West, Kolkata - 190302",Savings,2026-06-08T11:49:43.053074,283.14,Card,Petrol Pump - HP,DEV-211072,IN,Kolkata,1752,291.31,0,False,,,,,
TXN001495,ACC000258,Shalini Joshi,"Indiranagar, Kolkata - 516656",Salary,2026-06-30T19:18:21.978957,1902.13,UPI,Zomato,DEV-191254,IN,Kolkata,252,1701.39,0,False,,,,,
TXN001496,ACC001815,Amit Chatterjee,"Andheri West, Mumbai - 154843",Savings,2026-06-01T14:22:31.572644,19946.98,UPI,Myntra,DEV-387936,IN,Mumbai,2386,14558.82,0,False,,,,,
TXN001497,ACC000914,Neha Mehta,"Banjara Hills, Mumbai - 637085",Salary,2026-07-06T10:24:09.661736,8504.95,UPI,BSES Electricity Bill,DEV-721885,IN,Mumbai,149,12062.94,0,False,,,,,
TXN001498,ACC001530,Arjun Mehta,"Kothrud, Kolkata - 235582",Current,2026-07-13T01:28:17.242687,33330.28,UPI,Myntra,DEV-224520,IN,Kolkata,2010,35201.49,20,False,unusual transaction hour (01:00),,,,
TXN001499,ACC000872,Rohit Gupta,"Salt Lake, Bengaluru - 765607",Savings,2026-07-14T22:59:57.909564,5604.6,UPI,Swiggy,DEV-396327,IN,Bengaluru,1166,8298.59,0,False,,,,,
TXN001500,ACC001732,Rajesh Nair,"Indiranagar, Pune - 637531",Salary,2026-05-23T10:36:35.430114,177.49,NEFT,School Fee Payment,DEV-384745,IN,Pune,305,203.59,0,False,,,,,
TXN001501,ACC000923,Sanjay Verma,"Jubilee Hills, Chennai - 596550",Savings,2026-06-21T16:43:52.616207,3060.74,UPI,Netflix India,DEV-626449,IN,Chennai,2105,3507.46,0,False,,,,,
TXN001502,ACC000661,Arjun Sharma,"Salt Lake, Ahmedabad - 262240",Savings,2026-07-22T05:02:10.435085,1309.49,IMPS,Amazon India,DEV-849588,IN,Ahmedabad,2222,875.26,0,False,,,,,
TXN001503,ACC002060,Divya Nair,"Jubilee Hills, Pune - 164310",Savings,2026-07-21T09:52:19.227086,9940.66,NEFT,Local Restaurant,DEV-198626,IN,Pune,122,10402.41,0,False,,,,,
TXN001504,ACC001559,Kavita Desai,"Andheri West, Mumbai - 877018",Savings,2026-05-09T14:51:38.437357,641.31,UPI,Housing Society Maintenance,DEV-835593,IN,Mumbai,280,717.45,0,False,,,,,
TXN001505,ACC002029,Priya Reddy,"Vasant Kunj, Pune - 493527",Savings,2026-05-04T10:17:51.860857,313.53,NEFT,Zomato,DEV-355521,IN,Pune,906,510.54,0,False,,,,,
TXN001506,ACC001864,Sanjay Mehta,"Andheri West, Hyderabad - 711490",Savings,2026-07-18T09:22:30.099499,24957.07,POS,HDFC Credit Card Payment,DEV-108469,IN,Hyderabad,2240,19129.3,0,False,,,,,
TXN001507,ACC000018,Shalini Bose,"Vasant Kunj, Ahmedabad - 543555",Savings,2026-05-11T17:38:42.463172,4030.38,POS,Flipkart,DEV-378085,IN,Ahmedabad,1240,4140.28,0,False,,,,,
TXN001508,ACC000914,Neha Mehta,"Banjara Hills, Mumbai - 637085",Salary,2026-06-29T12:09:59.206619,11748.78,Card,BSES Electricity Bill,DEV-721885,IN,Mumbai,149,12062.94,0,False,,,,,
TXN001509,ACC000917,Amit Chatterjee,"HSR Layout, Pune - 595248",Salary,2026-05-18T22:52:44.390523,3258.5,NEFT,Apollo Pharmacy,DEV-832723,IN,Pune,385,3298.88,0,False,,,,,
TXN001510,ACC001285,Neha Rao,"Aundh, Delhi - 524569",Savings,2026-05-07T21:41:32.208753,1821.39,POS,Salary Credit - Employer,DEV-672713,IN,Delhi,910,1621.16,0,False,,,,,
TXN001511,ACC002010,Divya Desai,"Banjara Hills, Hyderabad - 678143",Salary,2026-06-16T07:01:41.398422,5199.9,POS,BigBasket,DEV-956807,IN,Hyderabad,484,4169.31,0,False,,,,,
TXN001512,ACC000301,Anil Desai,"Indiranagar, Mumbai - 211642",Savings,2026-06-11T07:15:29.549619,2670.98,POS,DMart,DEV-947568,IN,Mumbai,2332,13620.26,0,False,,,,,
TXN001513,ACC000223,Neha Reddy,"Vasant Kunj, Mumbai - 798435",Savings,2026-07-01T16:56:35.900025,24700.39,UPI,Metro Card Recharge,DEV-738407,IN,Mumbai,253,22539.13,0,False,,,,,
TXN001514,ACC000188,Meera Bose,"Vasant Kunj, Kolkata - 541557",Salary,2026-05-18T09:13:03.566023,50.0,UPI,Local Kirana Store,DEV-275329,IN,Kolkata,116,449.91,0,False,,,,,
TXN001515,ACC000772,Deepak Pillai,"Aundh, Chennai - 278688",Savings,2026-05-03T05:37:41.622666,62904.48,UPI,Netflix India,DEV-959868,IN,Chennai,242,69650.03,0,False,,,,,
TXN001516,ACC000162,Neha Iyer,"Vasant Kunj, Mumbai - 528728",Salary,2026-05-02T19:35:46.850335,1806.71,UPI,Salary Credit - Employer,DEV-595002,IN,Mumbai,2100,1460.69,0,False,,,,,
TXN001517,ACC001562,Priya Joshi,"Alwarpet, Delhi - 169793",Salary,2026-05-16T11:48:57.831523,3367.45,UPI,Uber,DEV-486131,IN,Delhi,938,3503.53,0,False,,,,,
TXN001518,ACC002001,Arjun Rao,"Aundh, Kolkata - 639086",Savings,2026-07-15T18:42:49.873847,3300.41,UPI,Uber,DEV-675639,IN,Kolkata,1261,2852.59,0,False,,,,,
TXN001519,ACC001938,Rohit Gupta,"Powai, Bengaluru - 355107",Savings,2026-05-13T07:20:46.656005,8221.69,NEFT,LIC Premium,DEV-830742,IN,Bengaluru,2222,63902.2,0,False,,,,,
TXN001520,ACC000031,Meera Mehta,"Malviya Nagar, Chennai - 230679",Current,2026-06-03T08:13:10.735973,1091.47,IMPS,Ola,DEV-753425,IN,Chennai,253,2909.66,0,False,,,,,
TXN001521,ACC002138,Priya Joshi,"Alwarpet, Bengaluru - 242640",Salary,2026-06-27T15:01:35.337283,8878.11,UPI,IRCTC,DEV-763740,IN,Bengaluru,532,5475.21,0,False,,,,,
TXN001522,ACC001685,Pooja Patel,"Banjara Hills, Mumbai - 356564",Savings,2026-07-29T08:15:21.135645,3704.3,Card,Zomato,DEV-281732,IN,Mumbai,47,1817.75,0,False,,,,,
TXN001523,ACC001805,Shalini Rao,"Kothrud, Ahmedabad - 702213",Salary,2026-05-02T18:23:01.449098,63736.68,POS,Reliance Retail,DEV-812393,IN,Ahmedabad,278,53159.85,0,False,,,,,
TXN001524,ACC000615,Anil Patel,"Koramangala, Pune - 207677",Current,2026-06-11T09:01:54.337671,11549.94,Card,Zomato,DEV-444136,IN,Pune,779,16688.19,0,False,,,,,
TXN001525,ACC000166,Kavita Gupta,"Gachibowli, Mumbai - 560285",Salary,2026-07-02T21:17:37.606703,899.73,Card,Petrol Pump - HP,DEV-876513,IN,Mumbai,64,1003.59,0,False,,,,,
TXN001526,ACC000282,Manoj Reddy,"Gachibowli, Bengaluru - 210010",Savings,2026-07-06T22:03:33.613032,44567.51,POS,Swiggy,DEV-735053,IN,Bengaluru,403,48820.1,0,False,,,,,
TXN001527,ACC001788,Deepak Rao,"Vasant Kunj, Chennai - 563824",Savings,2026-06-23T07:29:15.403719,590.16,Card,Petrol Pump - HP,DEV-357210,IN,Chennai,299,872.16,0,False,,,,,
TXN001528,ACC001490,Divya Mehta,"Malviya Nagar, Kolkata - 316394",Savings,2026-06-01T21:51:48.887063,278.39,UPI,LIC Premium,DEV-585147,IN,Kolkata,333,522.64,0,False,,,,,
TXN001529,ACC000495,Anjali Patel,"Banjara Hills, Kolkata - 715702",Savings,2026-05-25T21:17:12.623860,12814.43,IMPS,Airtel Recharge,DEV-863998,IN,Kolkata,2067,12473.75,0,False,,,,,
TXN001530,ACC001612,Shalini Desai,"Banjara Hills, Delhi - 550748",NRI,2026-07-18T14:30:03.809693,48843.05,NEFT,Flipkart,DEV-709686,IN,Delhi,48,35778.49,0,False,,,,,
TXN001531,ACC000224,Rajesh Reddy,"Aundh, Bengaluru - 233096",Salary,2026-05-21T18:10:11.078565,34507.37,Card,Apollo Pharmacy,DEV-371840,IN,Bengaluru,100,48619.48,0,False,,,,,
TXN001532,ACC002192,Karan Singh,"Salt Lake, Kolkata - 621144",Salary,2026-06-22T19:13:22.939401,6632.7,UPI,Swiggy,DEV-251325,IN,Kolkata,221,4666.57,0,False,,,,,
TXN001533,ACC000161,Anil Gupta,"Gachibowli, Mumbai - 366817",Current,2026-07-09T15:09:53.216047,13835.99,NEFT,IRCTC,DEV-858414,IN,Mumbai,2066,9264.36,0,False,,,,,
TXN001534,ACC001085,Ritu Desai,"Jubilee Hills, Chennai - 172956",Savings,2026-07-21T13:13:22.441983,361.27,IMPS,IRCTC,DEV-532686,IN,Chennai,297,365.35,0,False,,,,,
TXN001535,ACC000215,Kavita Desai,"Alwarpet, Bengaluru - 174268",Savings,2026-05-25T16:19:24.934461,15719.7,UPI,HDFC Credit Card Payment,DEV-827744,IN,Bengaluru,1291,11042.76,0,False,,,,,
TXN001536,ACC001958,Anjali Kumar,"Andheri West, Hyderabad - 195641",Savings,2026-05-28T21:23:28.823394,9741.8,UPI,Salary Credit - Employer,DEV-675578,IN,Hyderabad,2479,7815.92,0,False,,,,,
TXN001537,ACC000472,Deepak Bose,"Koramangala, Pune - 593869",Savings,2026-07-09T15:31:27.200759,1159.33,NEFT,Zomato,DEV-493774,IN,Pune,196,787.04,0,False,,,,,
TXN001538,ACC000344,Rajesh Patel,"Alwarpet, Mumbai - 221916",Savings,2026-06-06T22:02:48.540568,23020.93,UPI,HDFC Credit Card Payment,DEV-715332,IN,Mumbai,223,14496.1,0,False,,,,,
TXN001539,ACC001178,Arjun Sharma,"Banjara Hills, Chennai - 671540",Current,2026-05-27T07:46:25.357712,14526.88,IMPS,Petrol Pump - HP,DEV-687993,IN,Chennai,1239,13118.04,0,False,,,,,
TXN001540,ACC000533,Sunita Joshi,"Indiranagar, Ahmedabad - 492906",Savings,2026-05-15T15:26:49.884151,41415.18,IMPS,Rent Payment - Landlord,DEV-158642,IN,Ahmedabad,84,31529.88,0,False,,,,,
TXN001541,ACC000037,Karan Rao,"Kothrud, Bengaluru - 597732",Salary,2026-07-15T20:28:59.342396,56275.11,Card,Salary Credit - Employer,DEV-567574,IN,Bengaluru,1664,47810.58,0,False,,,,,
TXN001542,ACC002195,Anil Desai,"Kothrud, Hyderabad - 337571",Current,2026-07-09T10:47:23.489021,11913.49,Card,HDFC Credit Card Payment,DEV-693492,IN,Hyderabad,457,13564.76,0,False,,,,,
TXN001543,ACC001381,Priya Gupta,"Vasant Kunj, Hyderabad - 548263",Salary,2026-06-07T10:23:56.339957,34288.74,UPI,Airtel Recharge,DEV-476925,IN,Hyderabad,639,31516.67,0,False,,,,,
TXN001544,ACC000156,Karan Rao,"Gachibowli, Hyderabad - 346961",NRI,2026-05-20T21:33:54.894549,434.25,Card,Uber,DEV-107161,IN,Hyderabad,74,532.61,0,False,,,,,
TXN001545,ACC001333,Ritu Sharma,"Ballygunge, Kolkata - 366087",Savings,2026-06-23T09:18:37.558844,14475.65,POS,Housing Society Maintenance,DEV-837576,PA,Unknown,1109,8865.59,40,False,"IP geography mismatch (PA, usually IN)",,,,geo_mismatch
TXN001546,ACC001139,Deepak Gupta,"Banjara Hills, Bengaluru - 329781",Salary,2026-05-01T14:04:58.238664,7916.38,POS,Uber,DEV-601775,IN,Bengaluru,258,6526.99,0,False,,,,,
TXN001547,ACC002036,Divya Nair,"Jubilee Hills, Kolkata - 248233",Current,2026-05-30T15:19:35.429297,84324.25,UPI,Reliance Retail,DEV-891935,IN,Kolkata,285,67707.27,0,False,,,,,
TXN001548,ACC000569,Sanjay Chatterjee,"Ballygunge, Pune - 818247",Savings,2026-05-30T12:23:27.420404,1340.59,Card,IRCTC,DEV-632294,IN,Pune,253,718.42,0,False,,,,,
TXN001549,ACC000881,Sunita Desai,"Vasant Kunj, Mumbai - 886343",Current,2026-06-11T08:33:32.599268,40562.95,POS,BSES Electricity Bill,DEV-359322,IN,Mumbai,278,56051.11,0,False,,,,,
TXN001550,ACC000412,Priya Reddy,"HSR Layout, Chennai - 191962",Savings,2026-06-06T00:34:59.386513,84242.08,UPI,Local Kirana Store,DEV-412938,IN,Chennai,590,58354.78,0,False,,,,,
TXN001551,ACC001078,Ritu Nair,"Aundh, Bengaluru - 161888",Savings,2026-07-15T10:28:08.922175,6978.75,IMPS,Local Restaurant,DEV-846489,IN,Bengaluru,2260,7064.49,0,False,,,,,
TXN001552,ACC000006,Priya Nair,"Malviya Nagar, Pune - 440035",Salary,2026-07-10T22:00:13.288816,75536.74,UPI,Apollo Pharmacy,DEV-684004,IN,Pune,117,75150.43,0,False,,,,,
TXN001553,ACC001457,Amit Reddy,"Vasant Kunj, Delhi - 290413",Salary,2026-06-19T09:56:23.647307,50.0,Card,Housing Society Maintenance,DEV-485815,IN,Delhi,123,224.38,0,False,,,,,
TXN001554,ACC001304,Shalini Nair,"Gachibowli, Ahmedabad - 789625",Salary,2026-06-17T07:55:46.668150,69485.2,POS,IRCTC,DEV-877939,IN,Ahmedabad,498,68083.42,0,False,,,,,
TXN001555,ACC001746,Neha Iyer,"HSR Layout, Ahmedabad - 798956",Salary,2026-05-24T19:44:35.022476,2463.18,UPI,Rent Payment - Landlord,DEV-694487,IN,Ahmedabad,2263,2957.97,0,False,,,,,
TXN001556,ACC001059,Sanjay Verma,"Kothrud, Hyderabad - 493364",Salary,2026-06-17T17:05:07.470467,805.75,UPI,Metro Card Recharge,DEV-137731,IN,Hyderabad,349,4595.35,0,False,,,,,
TXN001557,ACC000151,Neha Pillai,"Andheri West, Bengaluru - 677086",Current,2026-06-14T08:22:11.634514,483.61,UPI,Zomato,DEV-814281,IN,Bengaluru,301,294.48,0,False,,,,,
TXN001558,ACC001455,Anil Joshi,"Indiranagar, Mumbai - 831634",Salary,2026-06-22T15:26:08.889154,3370.82,NEFT,Amazon India,DEV-487909,IN,Mumbai,62,3644.15,0,False,,,,,
TXN001559,ACC001625,Rohit Iyer,"Kothrud, Bengaluru - 665260",Salary,2026-07-01T13:46:35.611712,67548.28,NEFT,Petrol Pump - HP,DEV-116810,IN,Bengaluru,105,72280.25,0,False,,,,,
TXN001560,ACC000168,Sanjay Pillai,"Jubilee Hills, Kolkata - 649939",Savings,2026-05-28T22:32:19.549768,11015.9,UPI,Netflix India,DEV-774565,IN,Kolkata,170,7553.61,0,False,,,,,
TXN001561,ACC002192,Karan Singh,"Salt Lake, Kolkata - 621144",Salary,2026-05-09T13:50:01.972035,4137.42,UPI,Local Kirana Store,DEV-251325,IN,Kolkata,221,4666.57,0,False,,,,,
TXN001562,ACC000925,Sanjay Mehta,"Vasant Kunj, Chennai - 546381",Salary,2026-05-10T11:02:05.589728,40633.64,UPI,Apollo Pharmacy,DEV-819729,IN,Chennai,267,38861.77,0,False,,,,,
TXN001563,ACC000059,Meera Desai,"Koramangala, Ahmedabad - 591465",Salary,2026-06-14T12:57:56.274796,47709.52,IMPS,BigBasket,DEV-402630,IN,Ahmedabad,166,53677.86,0,False,,,,,
TXN001564,ACC001415,Sunita Kumar,"HSR Layout, Chennai - 440317",Savings,2026-05-18T19:08:32.496440,35141.3,UPI,BigBasket,DEV-135666,IN,Chennai,216,68602.38,0,False,,,,,
TXN001565,ACC001458,Meera Gupta,"Vasant Kunj, Delhi - 432120",Salary,2026-06-01T08:28:07.086159,912.89,UPI,Amazon India,DEV-535637,IN,Delhi,580,1371.2,0,False,,,,,
TXN001566,ACC000663,Ritu Verma,"Indiranagar, Chennai - 843575",Current,2026-05-30T14:20:13.896979,4525.33,UPI,Myntra,DEV-908735,IN,Chennai,874,4110.71,0,False,,,,,
TXN001567,ACC001042,Kavita Sharma,"HSR Layout, Bengaluru - 208834",Savings,2026-05-19T16:51:51.567490,4172.68,Card,Housing Society Maintenance,DEV-140296,IN,Bengaluru,63,4208.9,0,False,,,,,
TXN001568,ACC002175,Sunita Patel,"Malviya Nagar, Ahmedabad - 155658",Salary,2026-06-16T04:35:39.937027,687.36,POS,Netflix India,DEV-839421,IN,Ahmedabad,279,737.06,20,False,unusual transaction hour (04:00),,,,
TXN001569,ACC001094,Sunita Sharma,"Koramangala, Pune - 746311",Salary,2026-07-11T15:22:09.350375,58009.07,UPI,IRCTC,DEV-999006,IN,Pune,1041,66675.21,0,False,,,,,
TXN001570,ACC002018,Meera Iyer,"Powai, Chennai - 194845",Savings,2026-06-10T06:59:19.938154,2452.45,POS,Salary Credit - Employer,DEV-423565,IN,Chennai,140,1690.01,0,False,,,,,
TXN001571,ACC001165,Meera Iyer,"Powai, Delhi - 742501",Savings,2026-05-13T06:39:09.072218,10070.5,NEFT,School Fee Payment,DEV-745330,IN,Delhi,1061,8374.68,0,False,,,,,
TXN001572,ACC001391,Arjun Sharma,"Andheri West, Delhi - 103827",Savings,2026-07-28T20:11:43.377308,8731.16,UPI,Petrol Pump - HP,DEV-972475,IN,Delhi,311,7312.68,0,False,,,,,
TXN001573,ACC001039,Anil Iyer,"Andheri West, Chennai - 696431",Savings,2026-06-09T08:00:23.720175,680.66,Card,Netflix India,DEV-860123,IN,Chennai,103,1393.18,0,False,,,,,
TXN001574,ACC000731,Meera Sharma,"Kothrud, Ahmedabad - 289170",Savings,2026-07-18T08:36:32.401920,311.56,POS,BigBasket,DEV-697329,IN,Ahmedabad,748,526.72,0,False,,,,,
TXN001575,ACC000522,Divya Rao,"Ballygunge, Kolkata - 639764",Savings,2026-05-15T20:02:53.704226,3087.02,IMPS,Myntra,DEV-789719,IN,Kolkata,63,2256.26,0,False,,,,,
TXN001576,ACC002139,Vikram Verma,"Kothrud, Ahmedabad - 756972",Salary,2026-07-21T14:08:30.141328,12164.1,UPI,BigBasket,DEV-528624,IN,Ahmedabad,232,10981.36,0,False,,,,,
TXN001577,ACC000679,Deepak Gupta,"Aundh, Delhi - 876555",Salary,2026-06-12T20:27:13.326094,1489.94,UPI,IRCTC,DEV-216793,IN,Delhi,1928,1655.21,0,False,,,,,
TXN001578,ACC000774,Rajesh Singh,"Powai, Kolkata - 899195",Salary,2026-07-10T08:11:19.269671,22014.32,NEFT,IRCTC,DEV-922378,IN,Kolkata,253,22694.23,0,False,,,,,
TXN001579,ACC000030,Arjun Rao,"Gachibowli, Delhi - 704596",Savings,2026-06-23T22:44:26.207706,6163.22,Card,Local Restaurant,DEV-557592,IN,Delhi,1096,9755.43,0,False,,,,,
TXN001580,ACC000931,Rajesh Rao,"Malviya Nagar, Kolkata - 236070",Savings,2026-06-11T09:33:44.554126,542.81,IMPS,Ola,DEV-920039,IN,Kolkata,53,1420.77,0,False,,,,,
TXN001581,ACC000310,Meera Gupta,"Alwarpet, Ahmedabad - 145981",Savings,2026-06-11T09:57:34.376179,9534.44,UPI,Metro Card Recharge,DEV-639292,IN,Ahmedabad,1945,5676.78,0,False,,,,,
TXN001582,ACC000645,Shalini Nair,"Koramangala, Ahmedabad - 186558",Salary,2026-07-21T04:55:51.175180,3165.65,UPI,Airtel Recharge,DEV-608306,IN,Ahmedabad,35,3774.25,20,False,unusual transaction hour (04:00),,,,
TXN001583,ACC000058,Shalini Nair,"Gachibowli, Pune - 220351",Current,2026-05-01T02:27:47.448096,42417.89,Card,LIC Premium,DEV-942956,IN,Pune,262,55628.77,20,False,unusual transaction hour (02:00),,,,
TXN001584,ACC000768,Amit Mehta,"Indiranagar, Bengaluru - 557049",Salary,2026-06-20T10:23:08.207710,318.17,UPI,Housing Society Maintenance,DEV-679604,IN,Bengaluru,2109,404.08,0,False,,,,,
TXN001585,ACC000890,Rajesh Joshi,"Vasant Kunj, Kolkata - 854914",Current,2026-06-06T12:45:23.263694,14897.64,UPI,Swiggy,DEV-223295,IN,Kolkata,350,9112.11,0,False,,,,,
TXN001586,ACC000232,Vikram Nair,"Gachibowli, Mumbai - 794622",Savings,2026-05-23T21:35:05.667704,35453.2,IMPS,Flipkart,DEV-591097,IN,Mumbai,220,8570.56,65,True,amount 4.1x above account average; transaction from an unrecognized device,Route to Analyst,80,A high-value e-commerce transaction from an unrecognized device requires analyst review to rule out unauthorized access.,new_device_high_amount
TXN001587,ACC000747,Arjun Desai,"Banjara Hills, Kolkata - 879233",Current,2026-05-12T19:19:39.630036,1462.39,NEFT,Apollo Pharmacy,DEV-646833,IN,Kolkata,1421,1476.84,0,False,,,,,
TXN001588,ACC001944,Sunita Iyer,"Indiranagar, Kolkata - 450017",Salary,2026-06-02T11:58:58.221535,13245.87,UPI,Reliance Retail,DEV-442874,IN,Kolkata,100,9521.73,0,False,,,,,
TXN001589,ACC000664,Vikram Rao,"Kothrud, Mumbai - 798011",Current,2026-07-26T11:45:20.450262,5757.82,UPI,HDFC Credit Card Payment,DEV-761601,IN,Mumbai,1943,5150.59,0,False,,,,,
TXN001590,ACC000234,Meera Kumar,"Koramangala, Delhi - 265271",Savings,2026-07-06T16:01:21.493872,3817.4,UPI,Amazon India,DEV-993892,IN,Delhi,859,4699.27,0,False,,,,,
TXN001591,ACC002064,Vikram Mehta,"Aundh, Mumbai - 426155",Salary,2026-07-21T15:20:38.363874,1865.12,IMPS,Apollo Pharmacy,DEV-590165,IN,Mumbai,283,1317.79,0,False,,,,,
TXN001592,ACC000864,Karan Singh,"Gachibowli, Ahmedabad - 436002",Savings,2026-06-10T05:09:52.819311,41756.04,POS,HDFC Credit Card Payment,DEV-780950,IN,Ahmedabad,331,53548.14,0,False,,,,,
TXN001593,ACC000529,Karan Bose,"Salt Lake, Mumbai - 425625",Current,2026-07-17T11:24:30.182172,2191.98,UPI,BSES Electricity Bill,DEV-301238,IN,Mumbai,1022,1436.34,0,False,,,,,
